Alignment_name	mafft_Q-score	D2_Q-score	D2S_Q-score	D2St_Q-score	mafft_TC-score	D2_TC-score	D2S_TC-score	D2St_TC-score
renamed_headers1fknA_1smrA.fasta	0.301	0.301	0.301	0.301	0.301	0.301	0.301	0.301
renamed_headers1fknA_2rmpA.fasta	0.207	0.207	0.207	0.207	0.207	0.207	0.207	0.207
renamed_headers1floA_1ae9A.fasta	0	0	0	0	0	0	0	0
renamed_headers1floA_1aihA.fasta	0	0	0	0	0	0	0	0
renamed_headers1flp_1h97A.fasta	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
renamed_headers1flp_1hlb.fasta	0.0531	0.0531	0.0531	0.0531	0.0531	0.0531	0.0531	0.0531
renamed_headers1flp_1ithA.fasta	0.505	0.505	0.505	0.505	0.505	0.505	0.505	0.505
renamed_headers1flp_2fal.fasta	0.807	0.807	0.807	0.807	0.807	0.807	0.807	0.807
renamed_headers1flp_3sdhA.fasta	0.553	0.553	0.553	0.553	0.553	0.553	0.553	0.553
renamed_headers1fltX_1qa9A.fasta	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113
renamed_headers1fltX_1tit.fasta	0	0	0	0	0	0	0	0
renamed_headers1fltX_2ncm.fasta	0.218	0.218	0.218	0.218	0.218	0.218	0.218	0.218
renamed_headers1fm5A_1htn.fasta	0.492	0.492	0.492	0.492	0.492	0.492	0.492	0.492
renamed_headers1fm5A_1qddA.fasta	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182
renamed_headers1fm5A_1qo3C.fasta	0.961	0.961	0.961	0.961	0.961	0.961	0.961	0.961
renamed_headers1fmb_1b11A.fasta	0.548	0.548	0.548	0.548	0.548	0.548	0.548	0.548
renamed_headers1fmb_2hpeA.fasta	0.773	0.773	0.773	0.773	0.773	0.773	0.773	0.773
renamed_headers1fmb_2rmpA.fasta	0.154	0.154	0.154	0.154	0.154	0.154	0.154	0.154
renamed_headers1fmk_1hcl.fasta	0.231	0.231	0.231	0.231	0.231	0.231	0.231	0.231
renamed_headers1fmtA_2gar.fasta	0	0	0	0	0	0	0	0
renamed_headers1fnc_1fb3B.fasta	1	1	1	1	1	1	1	1
renamed_headers1fnc_1fdr.fasta	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
renamed_headers1fnc_1qfjA.fasta	0.262	0.262	0.262	0.262	0.262	0.262	0.262	0.262
renamed_headers1fnc_2pia.fasta	0.173	0.173	0.173	0.173	0.173	0.173	0.173	0.173
renamed_headers1fo5A_1hyuA.fasta	0	0	0	0	0	0	0	0
renamed_headers1fofA_1e25A.fasta	0.092	0.092	0.092	0.092	0.092	0.092	0.092	0.092
renamed_headers1fpqA_1dusA.fasta	null	null	null	null	null	null	null	null
renamed_headers1fpqA_1fp1D.fasta	1	1	1	1	1	1	1	1
renamed_headers1fpzA_1pty.fasta	0.168	0.168	0.168	0.168	0.168	0.168	0.168	0.168
renamed_headers1fpzA_1vhrA.fasta	0.228	0.228	0.228	0.228	0.228	0.228	0.228	0.228
renamed_headers1fqtA_1rfs.fasta	0	0	0	0	0	0	0	0
renamed_headers1fqtA_1rie.fasta	0	0	0	0	0	0	0	0
renamed_headers1fqvD_1vcbB.fasta	0.421	0.421	0.421	0.421	0.421	0.421	0.421	0.421
renamed_headers1fr9A_1fgxA.fasta	0.0683	0.0683	0.0683	0.0683	0.0683	0.0683	0.0683	0.0683
renamed_headers1fr9A_1h7eA.fasta	0.098	0.098	0.098	0.098	0.098	0.098	0.098	0.098
renamed_headers1fr9A_1i52A.fasta	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17
renamed_headers1frb_1qrqA.fasta	0.351	0.351	0.351	0.351	0.351	0.351	0.351	0.351
renamed_headers1frpA_1dk4A.fasta	0.244	0.244	0.244	0.244	0.244	0.244	0.244	0.244
renamed_headers1fshA_1hstA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ft9A_1qbjA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ft9A_2cgpA.fasta	0.289	0.289	0.289	0.289	0.289	0.289	0.289	0.289
renamed_headers1fukA_1qvaA.fasta	0	0	0	0	0	0	0	0
renamed_headers1fvaA_1qd1A.fasta	0	0	0	0	0	0	0	0
renamed_headers1fvkA_1bed.fasta	0.849	0.849	0.849	0.849	0.849	0.849	0.849	0.849
renamed_headers1fvzA_1bv1.fasta	0	0	0	0	0	0	0	0
renamed_headers1fwkA_1fi4A.fasta	null	null	null	null	null	null	null	null
renamed_headers1fxd_1vjw.fasta	0.827	0.827	0.827	0.827	0.827	0.827	0.827	0.827
renamed_headers1fxkA_1fxkC.fasta	null	null	null	null	null	null	null	null
renamed_headers1fxkC_1fxkA.fasta	null	null	null	null	null	null	null	null
renamed_headers1fzgD_2eboA.fasta	0	0	0	0	0	0	0	0
renamed_headers1g0rA_1qg8A.fasta	0.116	0.116	0.116	0.116	0.116	0.116	0.116	0.116
renamed_headers1g10A_1ckv.fasta	0.433	0.433	0.433	0.433	0.433	0.433	0.433	0.433
renamed_headers1g1eB_1e91A.fasta	0.995	0.995	0.995	0.995	0.995	0.995	0.995	0.995
renamed_headers1g24A_1qs1A.fasta	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803
renamed_headers1g4uS_1ytw.fasta	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36
renamed_headers1g4uS_2shpA.fasta	0.185	0.185	0.185	0.185	0.185	0.185	0.185	0.185
renamed_headers1g55A_6mhtA.fasta	0.276	0.276	0.276	0.276	0.276	0.276	0.276	0.276
renamed_headers1g5rA_1g6oA.fasta	null	null	null	null	null	null	null	null
renamed_headers1g5rA_1g8yA.fasta	null	null	null	null	null	null	null	null
renamed_headers1g5rA_2reb.fasta	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122
renamed_headers1g61A_1g62A.fasta	0.644	0.644	0.644	0.644	0.644	0.644	0.644	0.644
renamed_headers1g6gA_1qu5A.fasta	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204
renamed_headers1g6q2_1f3lA.fasta	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.844
renamed_headers1g6q2_1vid.fasta	0	0	0	0	0	0	0	0
renamed_headers1g6q2_2admA.fasta	0.0859	0.0859	0.0859	0.0859	0.0859	0.0859	0.0859	0.0859
renamed_headers1g7eA_1prxA.fasta	0	0	0	0	0	0	0	0
renamed_headers1g8fA_1cozA.fasta	0.0408	0.0408	0.0408	0.0408	0.0408	0.0408	0.0408	0.0408
renamed_headers1g8fA_1f9aA.fasta	0.056	0.056	0.056	0.056	0.056	0.056	0.056	0.056
renamed_headers1g8jA_2napA.fasta	0.196	0.196	0.196	0.196	0.196	0.196	0.196	0.196
renamed_headers1g8jB_1fqtA.fasta	0.145	0.145	0.145	0.145	0.145	0.145	0.145	0.145
renamed_headers1g8jB_1rfs.fasta	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304
renamed_headers1g8jB_1rie.fasta	0.129	0.129	0.129	0.129	0.129	0.129	0.129	0.129
renamed_headers1g8oA_1qg8A.fasta	0	0	0	0	0	0	0	0
renamed_headers1g8qA_1g8qB.fasta	1	1	1	1	1	1	1	1
renamed_headers1g8yA_1g5rA.fasta	null	null	null	null	null	null	null	null
renamed_headers1ga3A_1rcb.fasta	0.135	0.135	0.135	0.135	0.135	0.135	0.135	0.135
renamed_headers1ga8A_1fgxA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ga8A_1g8oA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ga8A_1qg8A.fasta	null	null	null	null	null	null	null	null
renamed_headers1gakA_1lis.fasta	0.253	0.253	0.253	0.253	0.253	0.253	0.253	0.253
renamed_headers1gaxA_1ile.fasta	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515
renamed_headers1gc1G_1g9nG.fasta	0.935	0.935	0.935	0.935	0.935	0.935	0.935	0.935
renamed_headers1gca_1qpzA.fasta	0.304	0.304	0.304	0.304	0.304	0.304	0.304	0.304
renamed_headers1gca_1tlfA.fasta	0.133	0.133	0.133	0.133	0.133	0.133	0.133	0.133
renamed_headers1gca_2dri.fasta	0.558	0.558	0.558	0.558	0.558	0.558	0.558	0.558
renamed_headers1gceA_3pte.fasta	0.362	0.362	0.362	0.362	0.362	0.362	0.362	0.362
renamed_headers1gci_1sud.fasta	0.981	0.981	0.981	0.981	0.981	0.981	0.981	0.981
renamed_headers1gdhA_1psdA.fasta	0.483	0.483	0.483	0.483	0.483	0.483	0.483	0.483
renamed_headers1gefA_1hh1A.fasta	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43
renamed_headers1gen_1hxn.fasta	0.296	0.296	0.296	0.296	0.296	0.296	0.296	0.296
renamed_headers1gen_1pex.fasta	0.733	0.733	0.733	0.733	0.733	0.733	0.733	0.733
renamed_headers1ggqA_1f1mC.fasta	0.992	0.992	0.992	0.992	0.992	0.992	0.992	0.992
renamed_headers1ggxA_1h4uA.fasta	0.273	0.273	0.273	0.273	0.273	0.273	0.273	0.273
renamed_headers1ghj_1iyu.fasta	0.449	0.449	0.449	0.449	0.449	0.449	0.449	0.449
renamed_headers1ghqB_1e5gA.fasta	0.646	0.646	0.646	0.646	0.646	0.646	0.646	0.646
renamed_headers1gkxA_1id0A.fasta	0	0	0	0	0	0	0	0
renamed_headers1gky_1nksA.fasta	0.197	0.197	0.197	0.197	0.197	0.197	0.197	0.197
renamed_headers1gky_1qhsA.fasta	0.118	0.118	0.118	0.118	0.118	0.118	0.118	0.118
renamed_headers1gky_3tmkA.fasta	0.202	0.202	0.202	0.202	0.202	0.202	0.202	0.202
renamed_headers1gnwA_1ljrA.fasta	0.442	0.442	0.442	0.442	0.442	0.442	0.442	0.442
renamed_headers1gnwA_1pgtA.fasta	0.278	0.278	0.278	0.278	0.278	0.278	0.278	0.278
renamed_headers1gp1A_1erv.fasta	0	0	0	0	0	0	0	0
renamed_headers1gp1A_1jfuA.fasta	null	null	null	null	null	null	null	null
renamed_headers1gpl_1bu8A.fasta	0.993	0.993	0.993	0.993	0.993	0.993	0.993	0.993
renamed_headers1gpmA_1qdlB.fasta	0.244	0.244	0.244	0.244	0.244	0.244	0.244	0.244
renamed_headers1gr2A_1ii5A.fasta	0.117	0.117	0.117	0.117	0.117	0.117	0.117	0.117
renamed_headers1gsa_2hgsA.fasta	0	0	0	0	0	0	0	0
renamed_headers1gtxA_2dkb.fasta	0.468	0.468	0.468	0.468	0.468	0.468	0.468	0.468
renamed_headers1gtxA_2gsaA.fasta	0.293	0.293	0.293	0.293	0.293	0.293	0.293	0.293
renamed_headers1h70A_1jdw.fasta	0.184	0.184	0.184	0.184	0.184	0.184	0.184	0.184
renamed_headers1h75A_1kte.fasta	0	0	0	0	0	0	0	0
renamed_headers1h7wA_2dorA.fasta	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122
renamed_headers1h8cA_1c1yB.fasta	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637
renamed_headers1h8cA_1ubi.fasta	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365
renamed_headers1h8uA_1htn.fasta	0.594	0.594	0.594	0.594	0.594	0.594	0.594	0.594
renamed_headers1h8uA_1qddA.fasta	0.302	0.302	0.302	0.302	0.302	0.302	0.302	0.302
renamed_headers1h8uA_1rtm1.fasta	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
renamed_headers1h97A_1ithA.fasta	0.242	0.242	0.242	0.242	0.242	0.242	0.242	0.242
renamed_headers1h97A_2fal.fasta	0.381	0.381	0.381	0.381	0.381	0.381	0.381	0.381
renamed_headers1h97A_2hbg.fasta	0.0918	0.0918	0.0918	0.0918	0.0918	0.0918	0.0918	0.0918
renamed_headers1h97A_3sdhA.fasta	0.247	0.247	0.247	0.247	0.247	0.247	0.247	0.247
renamed_headers1h9jA_1g291.fasta	0	0	0	0	0	0	0	0
renamed_headers1ha1_1f9fA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ha1_1hd0A.fasta	1	1	1	1	1	1	1	1
renamed_headers1ha1_1jmtA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ha1_2u2fA.fasta	0.657	0.657	0.657	0.657	0.657	0.657	0.657	0.657
renamed_headers1han_1cjxA.fasta	0.0632	0.0632	0.0632	0.0632	0.0632	0.0632	0.0632	0.0632
renamed_headers1han_1eirA.fasta	0.981	0.981	0.981	0.981	0.981	0.981	0.981	0.981
renamed_headers1han_1jc4A.fasta	0	0	0	0	0	0	0	0
renamed_headers1havA_1cqqA.fasta	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
renamed_headers1hcl_1csn.fasta	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
renamed_headers1hd2A_1qq2A.fasta	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291
renamed_headers1hdmB_1b3jA.fasta	0.527	0.527	0.527	0.527	0.527	0.527	0.527	0.527
renamed_headers1he2A_1hyhA.fasta	0.278	0.278	0.278	0.278	0.278	0.278	0.278	0.278
renamed_headers1he2A_1qrrA.fasta	0.293	0.293	0.293	0.293	0.293	0.293	0.293	0.293
renamed_headers1hg3A_1nsj.fasta	0.0578	0.0578	0.0578	0.0578	0.0578	0.0578	0.0578	0.0578
renamed_headers1hg3A_2tpsA.fasta	0.311	0.311	0.311	0.311	0.311	0.311	0.311	0.311
renamed_headers1hgeB_1flcB.fasta	0.181	0.181	0.181	0.181	0.181	0.181	0.181	0.181
renamed_headers1hjp_1bvsA.fasta	0.702	0.702	0.702	0.702	0.702	0.702	0.702	0.702
renamed_headers1hlb_1dlyA.fasta	0	0	0	0	0	0	0	0
renamed_headers1hlb_2fal.fasta	0.834	0.834	0.834	0.834	0.834	0.834	0.834	0.834
renamed_headers1hmcB_1jli.fasta	0.0896	0.0896	0.0896	0.0896	0.0896	0.0896	0.0896	0.0896
renamed_headers1hmt_1lfo.fasta	null	null	null	null	null	null	null	null
renamed_headers1hn9A_1bi5A.fasta	null	null	null	null	null	null	null	null
renamed_headers1hnoA_1nzyA.fasta	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127
renamed_headers1ho1A_1nsj.fasta	0.0737	0.0737	0.0737	0.0737	0.0737	0.0737	0.0737	0.0737
renamed_headers1hp4A_1qba.fasta	0.487	0.487	0.487	0.487	0.487	0.487	0.487	0.487
renamed_headers1hqoA_1g6wA.fasta	1	1	1	1	1	1	1	1
renamed_headers1hqoA_1gnwA.fasta	0.302	0.302	0.302	0.302	0.302	0.302	0.302	0.302
renamed_headers1hqoA_1ljrA.fasta	0.153	0.153	0.153	0.153	0.153	0.153	0.153	0.153
renamed_headers1hqoA_1pgtA.fasta	0	0	0	0	0	0	0	0
renamed_headers1hs6A_1hyt.fasta	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637
renamed_headers1hssA_1bea.fasta	0.242	0.242	0.242	0.242	0.242	0.242	0.242	0.242
renamed_headers1hssA_1hyp.fasta	0.0833	0.0833	0.0833	0.0833	0.0833	0.0833	0.0833	0.0833
renamed_headers1htn_1ixxB.fasta	0.498	0.498	0.498	0.498	0.498	0.498	0.498	0.498
renamed_headers1htn_1rdo1.fasta	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775
renamed_headers1htn_1rtm1.fasta	0.895	0.895	0.895	0.895	0.895	0.895	0.895	0.895
renamed_headers1huuA_1hueA.fasta	0.982	0.982	0.982	0.982	0.982	0.982	0.982	0.982
renamed_headers1huw_1a22A.fasta	0.987	0.987	0.987	0.987	0.987	0.987	0.987	0.987
renamed_headers1hv8A_1c9kB.fasta	0	0	0	0	0	0	0	0
renamed_headers1hwyA_1b26F.fasta	0.729	0.729	0.729	0.729	0.729	0.729	0.729	0.729
renamed_headers1hwyA_1k89.fasta	0.526	0.526	0.526	0.526	0.526	0.526	0.526	0.526
renamed_headers1hxmA_1tvdA.fasta	0.33	0.33	0.33	0.33	0.33	0.33	0.33	0.33
renamed_headers1hxmD_1tvdA.fasta	0.102	0.102	0.102	0.102	0.102	0.102	0.102	0.102
renamed_headers1hyhA_1hygB.fasta	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625
renamed_headers1hyhA_1ldnF.fasta	0.818	0.818	0.818	0.818	0.818	0.818	0.818	0.818
renamed_headers1hyhA_2cmd.fasta	0.181	0.181	0.181	0.181	0.181	0.181	0.181	0.181
renamed_headers1hyhA_3ldh.fasta	0.417	0.417	0.417	0.417	0.417	0.417	0.417	0.417
renamed_headers1hyt_1ezm.fasta	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515
renamed_headers1hyt_1hs6A.fasta	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637	0.0637
renamed_headers1hyuA_1tde.fasta	0.667	0.667	0.667	0.667	0.667	0.667	0.667	0.667
renamed_headers1i1jA_1ckaA.fasta	0	0	0	0	0	0	0	0
renamed_headers1i21A_1i12D.fasta	1	1	1	1	1	1	1	1
renamed_headers1i21A_1nmtA.fasta	null	null	null	null	null	null	null	null
renamed_headers1i21A_1yghA.fasta	null	null	null	null	null	null	null	null
renamed_headers1i4wA_1vid.fasta	0	0	0	0	0	0	0	0
renamed_headers1i4wA_2dpmA.fasta	0	0	0	0	0	0	0	0
renamed_headers1i5nA_1qspA.fasta	null	null	null	null	null	null	null	null
renamed_headers1i69A_1pda.fasta	0.169	0.169	0.169	0.169	0.169	0.169	0.169	0.169
renamed_headers1i6wA_1jfrA.fasta	0.454	0.454	0.454	0.454	0.454	0.454	0.454	0.454
renamed_headers1i6wA_1tca.fasta	0.504	0.504	0.504	0.504	0.504	0.504	0.504	0.504
renamed_headers1iae_1kuh.fasta	0.222	0.222	0.222	0.222	0.222	0.222	0.222	0.222
renamed_headers1iakA_1hdmA.fasta	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443
renamed_headers1iakA_1tlk.fasta	0.343	0.343	0.343	0.343	0.343	0.343	0.343	0.343
renamed_headers1iarB_1cto.fasta	0	0	0	0	0	0	0	0
renamed_headers1ibjA_1bs0A.fasta	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114
renamed_headers1ibjA_1cs1A.fasta	null	null	null	null	null	null	null	null
renamed_headers1ibzA_1kcw.fasta	0.0619	0.0619	0.0619	0.0619	0.0619	0.0619	0.0619	0.0619
renamed_headers1ibzA_1plc.fasta	0.418	0.418	0.418	0.418	0.418	0.418	0.418	0.418
renamed_headers1ibzA_1rcy.fasta	0	0	0	0	0	0	0	0
renamed_headers1iciA_1nbaA.fasta	0	0	0	0	0	0	0	0
renamed_headers1id1A_1eq2A.fasta	0	0	0	0	0	0	0	0
renamed_headers1id1A_1ofgA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ifa_1huw.fasta	0	0	0	0	0	0	0	0
renamed_headers1ifa_1rmi.fasta	0.847	0.847	0.847	0.847	0.847	0.847	0.847	0.847
renamed_headers1ig0A_1ig3A.fasta	0.627	0.627	0.627	0.627	0.627	0.627	0.627	0.627
renamed_headers1igtB_1fe8J.fasta	0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91
renamed_headers1ihmA_1a6cA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ihp_1bif.fasta	0	0	0	0	0	0	0	0
renamed_headers1ihp_1qfxA.fasta	0.648	0.648	0.648	0.648	0.648	0.648	0.648	0.648
renamed_headers1ii5A_1lst.fasta	0.286	0.286	0.286	0.286	0.286	0.286	0.286	0.286
renamed_headers1ixh_1pot.fasta	0.013	0.013	0.013	0.013	0.013	0.013	0.013	0.013
renamed_headers1ijqA_1qlgA.fasta	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042
renamed_headers1im3D_1tvdA.fasta	0	0	0	0	0	0	0	0
renamed_headers1imbA_1jp4A.fasta	0.268	0.268	0.268	0.268	0.268	0.268	0.268	0.268
renamed_headers1imbA_1qgxA.fasta	0.418	0.418	0.418	0.418	0.418	0.418	0.418	0.418
renamed_headers1iow_1ehiB.fasta	0.499	0.499	0.499	0.499	0.499	0.499	0.499	0.499
renamed_headers1iow_1gpmA.fasta	0	0	0	0	0	0	0	0
renamed_headers1iq3A_2cblA.fasta	0.0978	0.0978	0.0978	0.0978	0.0978	0.0978	0.0978	0.0978
renamed_headers1irp_2irtA.fasta	0.975	0.975	0.975	0.975	0.975	0.975	0.975	0.975
renamed_headers1iso_1cnzA.fasta	0.533	0.533	0.533	0.533	0.533	0.533	0.533	0.533
renamed_headers1itbB_1kb5B.fasta	0.0933	0.0933	0.0933	0.0933	0.0933	0.0933	0.0933	0.0933
renamed_headers1itbB_1tit.fasta	0	0	0	0	0	0	0	0
renamed_headers1itbB_1tlk.fasta	0	0	0	0	0	0	0	0
renamed_headers1itbB_1wit.fasta	0	0	0	0	0	0	0	0
renamed_headers1itbB_2ncm.fasta	0	0	0	0	0	0	0	0
renamed_headers1ithA_1cg5B.fasta	0	0	0	0	0	0	0	0
renamed_headers1ithA_2fal.fasta	0.0595	0.0595	0.0595	0.0595	0.0595	0.0595	0.0595	0.0595
renamed_headers1ithA_3sdhA.fasta	0.257	0.257	0.257	0.257	0.257	0.257	0.257	0.257
renamed_headers1ixxB_1eggA.fasta	0.418	0.418	0.418	0.418	0.418	0.418	0.418	0.418
renamed_headers1iyu_1dczA.fasta	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
renamed_headers1iyu_1ghj.fasta	0.443	0.443	0.443	0.443	0.443	0.443	0.443	0.443
renamed_headers1j9yA_1oyc.fasta	0	0	0	0	0	0	0	0
renamed_headers1jdc_1amy.fasta	0.622	0.622	0.622	0.622	0.622	0.622	0.622	0.622
renamed_headers1jfiB_1tafA.fasta	0.296	0.296	0.296	0.296	0.296	0.296	0.296	0.296
renamed_headers1jfiB_1tafB.fasta	0.0729	0.0729	0.0729	0.0729	0.0729	0.0729	0.0729	0.0729
renamed_headers1jfuA_1prxA.fasta	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14
renamed_headers1jhjA_1xnaA.fasta	0.081	0.081	0.081	0.081	0.081	0.081	0.081	0.081
renamed_headers1jhnA_1led.fasta	0	0	0	0	0	0	0	0
renamed_headers1jk0A_1xikA.fasta	0.367	0.367	0.367	0.367	0.367	0.367	0.367	0.367
renamed_headers1jkmA_1evqA.fasta	null	null	null	null	null	null	null	null
renamed_headers1jmtA_2u2fA.fasta	0	0	0	0	0	0	0	0
renamed_headers1jn5A_1ounA.fasta	0.283	0.283	0.283	0.283	0.283	0.283	0.283	0.283
renamed_headers1jn5B_1opy.fasta	0	0	0	0	0	0	0	0
renamed_headers1jotA_1c3nA.fasta	0.438	0.438	0.438	0.438	0.438	0.438	0.438	0.438
renamed_headers1jotA_1vmoA.fasta	0	0	0	0	0	0	0	0
renamed_headers1jp4A_1qgxA.fasta	0.247	0.247	0.247	0.247	0.247	0.247	0.247	0.247
renamed_headers1jxpA_1svpA.fasta	0	0	0	0	0	0	0	0
renamed_headers1k89_1bw9A.fasta	0.124	0.124	0.124	0.124	0.124	0.124	0.124	0.124
renamed_headers1kb5B_1fo0B.fasta	0.982	0.982	0.982	0.982	0.982	0.982	0.982	0.982
renamed_headers1kb5B_1nkr.fasta	0.217	0.217	0.217	0.217	0.217	0.217	0.217	0.217
renamed_headers1kb5B_1qa9A.fasta	0.0928	0.0928	0.0928	0.0928	0.0928	0.0928	0.0928	0.0928
renamed_headers1kb5B_1qfoA.fasta	0.206	0.206	0.206	0.206	0.206	0.206	0.206	0.206
renamed_headers1kb5B_1tlk.fasta	0.325	0.325	0.325	0.325	0.325	0.325	0.325	0.325
renamed_headers1kb5B_1vcaA.fasta	0	0	0	0	0	0	0	0
renamed_headers1kb5B_2ncm.fasta	0	0	0	0	0	0	0	0
renamed_headers1kit_2sli.fasta	0	0	0	0	0	0	0	0
renamed_headers1kjs_1c5a.fasta	0.975	0.975	0.975	0.975	0.975	0.975	0.975	0.975
renamed_headers1krs_1b8aA.fasta	0	0	0	0	0	0	0	0
renamed_headers1krs_1lylA.fasta	0.895	0.895	0.895	0.895	0.895	0.895	0.895	0.895
renamed_headers1ksiB_1spuB.fasta	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.728
renamed_headers1kuh_1hfc.fasta	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317
renamed_headers1kuh_1iae.fasta	0.222	0.222	0.222	0.222	0.222	0.222	0.222	0.222
renamed_headers1kum_1cxlA.fasta	0.0899	0.0899	0.0899	0.0899	0.0899	0.0899	0.0899	0.0899
renamed_headers1kwaA_1kwaB.fasta	0.975	0.975	0.975	0.975	0.975	0.975	0.975	0.975
renamed_headers1kwaA_1pdr.fasta	0	0	0	0	0	0	0	0
renamed_headers1kwaA_1qauA.fasta	0.427	0.427	0.427	0.427	0.427	0.427	0.427	0.427
renamed_headers1lam_1ecpA.fasta	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106
renamed_headers1larA_1d5rA.fasta	0.115	0.115	0.115	0.115	0.115	0.115	0.115	0.115
renamed_headers1larA_2shpA.fasta	0.842	0.842	0.842	0.842	0.842	0.842	0.842	0.842
renamed_headers1lay_1at3A.fasta	0.693	0.693	0.693	0.693	0.693	0.693	0.693	0.693
renamed_headers1lbd_2lbd.fasta	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59
renamed_headers1lckA_1griA.fasta	0.287	0.287	0.287	0.287	0.287	0.287	0.287	0.287
renamed_headers1lcl_1sacA.fasta	0	0	0	0	0	0	0	0
renamed_headers1lea_1qbjA.fasta	0.426	0.426	0.426	0.426	0.426	0.426	0.426	0.426
renamed_headers1lfb_2hddA.fasta	0.151	0.151	0.151	0.151	0.151	0.151	0.151	0.151
renamed_headers1lfdA_2rgf.fasta	1	1	1	1	1	1	1	1
renamed_headers1lis_1gakA.fasta	0.253	0.253	0.253	0.253	0.253	0.253	0.253	0.253
renamed_headers1ljrA_1pd21.fasta	0.271	0.271	0.271	0.271	0.271	0.271	0.271	0.271
renamed_headers1lki_1exzA.fasta	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19
renamed_headers1lla_1hc2.fasta	0.649	0.649	0.649	0.649	0.649	0.649	0.649	0.649
renamed_headers1lpbA_1pcn.fasta	1	1	1	1	1	1	1	1
renamed_headers1lst_1nnt.fasta	0	0	0	0	0	0	0	0
renamed_headers1lt3A_1bcpA.fasta	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
renamed_headers1lt3A_1xtcA.fasta	1	1	1	1	1	1	1	1
renamed_headers1lvk_1br2F.fasta	0.851	0.851	0.851	0.851	0.851	0.851	0.851	0.851
renamed_headers1lvl_1geuB.fasta	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58
renamed_headers1lxa_1qreA.fasta	0	0	0	0	0	0	0	0
renamed_headers1lxa_2xat.fasta	0.169	0.169	0.169	0.169	0.169	0.169	0.169	0.169
renamed_headers1mai_1pls.fasta	0.237	0.237	0.237	0.237	0.237	0.237	0.237	0.237
renamed_headers1maz_1f16A.fasta	0.698	0.698	0.698	0.698	0.698	0.698	0.698	0.698
renamed_headers1maz_1g5jA.fasta	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.985
renamed_headers1maz_2bidA.fasta	0.0968	0.0968	0.0968	0.0968	0.0968	0.0968	0.0968	0.0968
renamed_headers1mfa_1neu.fasta	0.0126	0.0126	0.0126	0.0126	0.0126	0.0126	0.0126	0.0126
renamed_headers1mfmA_1xsoB.fasta	0.958	0.958	0.958	0.958	0.958	0.958	0.958	0.958
renamed_headers1mfmA_2apsB.fasta	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52
renamed_headers1mgtA_1sfe.fasta	0.289	0.289	0.289	0.289	0.289	0.289	0.289	0.289
